코드,발송일,유형코드,수량,
225739,20100109,1878, 	1 ,
225739,20100109,1745, 	9 ,
225739,20100109,1261, 	137 ,
225739,20100109,1373, 	2 ,
225262,20100109,1815, 	141 ,
225262,20100109,1656, 	2 ,
225262,20100109,1692, 	4 ,
225262,20100109,1041, 	4 ,
225262,20100109,1261, 	10 ,
224639,20100109,1815, 	187 ,
224639,20100109,1656, 	3 ,
224576,20100109,1815, 	20 ,
224067,20100109,1815, 	12 ,
223880,20100109,1815, 	33 ,
223880,20100109,1692, 	14 ,
222908,20100109,1815, 	72 ,
222908,20100109,1692, 	138 ,
222908,20100109,1041, 	8 ,
222908,20100109,1878, 	18 ,
222167,20100109,1815, 	3 ,
221606,20100109,1815, 	10 ,
220066,20100109,1815, 	27 ,
289843,20100110,1815, 	100 ,
227609,20100110,1815, 	205 ,
225739,20100110,1815, 	100 ,
224939,20100110,1815, 	1 ,
224067,20100110,1815, 	2 ,
298141,20100111,1815, 	9 ,
297719,20100111,1815, 	19 ,
297349,20100111,1815, 	10 ,
297308,20100111,1815, 	23 ,
297308,20100111,1656, 	4 ,
297308,20100111,1041, 	1 ,
297107,20100111,1627, 	200 ,
297092,20100111,1878, 	64 ,
296898,20100111,1692, 	234 ,
296722,20100111,1815, 	18 ,
296670,20100111,1815, 	27 ,
296670,20100111,1656, 	3 ,
296637,20100111,1815, 	189 ,
296637,20100111,1656, 	20 ,
296597,20100111,1815, 	41 ,
296597,20100111,1656, 	4 ,
296579,20100111,1815, 	22 ,
296579,20100111,1656, 	7 ,
296575,20100111,1815, 	50 ,
296575,20100111,1656, 	11 ,
296538,20100111,1815, 	65 ,
296538,20100111,1656, 	5 ,
296520,20100111,1815, 	58 ,
296520,20100111,1656, 	8 ,
296516,20100111,1815, 	15 ,
296516,20100111,1656, 	1 ,
296304,20100111,1815, 	786 ,
296304,20100111,1656, 	2 ,
296304,20100111,1692, 	19 ,
296304,20100111,1041, 	10 ,
296304,20100111,1261, 	1 ,
296285,20100111,1815, 	37 ,
295724,20100111,1815, 	150 ,
289843,20100111,1815, 	200 ,
289425,20100111,1815, 	25 ,
289425,20100111,1656, 	1 ,
288970,20100111,1815, 	2 ,
288802,20100111,1815, 	126 ,
288802,20100111,1656, 	4 ,
288802,20100111,1692, 	68 ,
288802,20100111,1041, 	2 ,
288684,20100111,1815, 	40 ,
287636,20100111,1041, 	55 ,
286778,20100111,1396, 	1 ,
286778,20100111,1815, 	159 ,
286506,20100111,1815, 	146 ,
286506,20100111,1656, 	1 ,
286506,20100111,1692, 	4 ,
286506,20100111,1041, 	4 ,
286506,20100111,1261, 	1 ,
284724,20100111,1815, 	10 ,
283870,20100111,1815, 	10 ,
275444,20100111,1692, 	448 ,
275143,20100111,1692, 	240 ,
272415,20100111,1815, 	54 ,
272415,20100111,1692, 	3 ,
272415,20100111,1878, 	18 ,
272408,20100111,1815, 	16 ,
266112,20100111,1692, 	4 ,
266094,20100111,1853, 	30 ,
266094,20100111,1692, 	9 ,
266094,20100111,1878, 	4 ,
265863,20100111,1627, 	160 ,
265731,20100111,1815, 	20 ,
265731,20100111,1656, 	4 ,
265731,20100111,1692, 	4 ,
265731,20100111,1216, 	1 ,
265731,20100111,1041, 	4 ,
247467,20100111,1261, 	256 ,
247464,20100111,1692, 	1 ,
247453,20100111,1261, 	832 ,
247442,20100111,1815, 	179 ,
247442,20100111,1261, 	77 ,
247434,20100111,1815, 	160 ,
247434,20100111,1261, 	128 ,
247423,20100111,1261, 	120 ,
230813,20100111,1041, 	119 ,
230773,20100111,1815, 	1 ,
230667,20100111,1041, 	109 ,
230542,20100111,1261, 	3 ,
230362,20100111,1041, 	144 ,
230344,20100111,1815, 	251 ,
230344,20100111,1656, 	5 ,
229867,20100111,1815, 	3 ,
229867,20100111,1692, 	253 ,
229867,20100111,1041, 	1 ,
229867,20100111,1878, 	16 ,
229867,20100111,1261, 	3 ,
229867,20100111,1373, 	84 ,
229853,20100111,1815, 	140 ,
229853,20100111,1692, 	57 ,
229853,20100111,1878, 	11 ,
229853,20100111,1261, 	9 ,
229853,20100111,1373, 	23 ,
228588,20100111,1815, 	212 ,
228588,20100111,1656, 	2 ,
228588,20100111,1041, 	5 ,
228588,20100111,1261, 	33 ,
228305,20100111,1815, 	4 ,
228199,20100111,1815, 	1 ,
228199,20100111,1041, 	1 ,
228159,20100111,1396, 	1 ,
228159,20100111,1815, 	20 ,
228159,20100111,1656, 	2 ,
228159,20100111,1216, 	2 ,
228159,20100111,1041, 	13 ,
227631,20100111,1815, 	324 ,
227631,20100111,1025, 	2 ,
227631,20100111,1656, 	4 ,
227631,20100111,1041, 	25 ,
227631,20100111,1261, 	1 ,
227609,20100111,1396, 	73 ,
227609,20100111,1815," 	10,709 ",
227609,20100111,1656, 	162 ,
227337,20100111,1815, 	188 ,
227337,20100111,1025, 	2 ,
227337,20100111,1656, 	1 ,
227337,20100111,1041, 	1 ,
227308,20100111,1242, 	10 ,
227308,20100111,1025, 	17 ,
227308,20100111,1692, 	62 ,
227308,20100111,1041, 	3 ,
227308,20100111,1797, 	8 ,
227308,20100111,1261, 	22 ,
226901,20100111,1878, 	20 ,
226875,20100111,1815, 	50 ,
225970,20100111,1815, 	13 ,
225970,20100111,1656, 	1 ,
225753,20100111,1815, 	11 ,
225750,20100111,1692, 	3 ,
225746,20100111,1692, 	9 ,
225739,20100111,1815, 	701 ,
225739,20100111,1025, 	18 ,
225739,20100111,1656, 	39 ,
225739,20100111,1692, 	188 ,
225739,20100111,1041, 	47 ,
225739,20100111,1261, 	64 ,
225739,20100111,1373, 	3 ,
225002,20100111,1692, 	4 ,
225002,20100111,1041, 	58 ,
224455,20100111,1815, 	12 ,
224202,20100111,1815, 	120 ,
224067,20100111,1815, 	6 ,
224015,20100111,1355, 	128 ,
223880,20100111,1815, 	22 ,
223502,20100111,1815, 	62 ,
223176,20100111,1815, 	3 ,
222985,20100111,1041, 	4 ,
222985,20100111,1878, 	1 ,
222985,20100111,1627, 	7 ,
222501,20100111,1041, 	2 ,
222193,20100111,1815, 	144 ,
222193,20100111,1261, 	36 ,
222167,20100111,1815, 	2 ,
221562,20100111,1627, 	9 ,
221383,20100111,1815, 	192 ,
220554,20100111,1041, 	28 ,
297946,20100112,1692, 	103 ,
297946,20100112,1261, 	1 ,
297946,20100112,1373, 	25 ,
297858,20100112,1815, 	21 ,
297858,20100112,1656, 	4 ,
297847,20100112,1041, 	217 ,
297803,20100112,1627, 	192 ,
296898,20100112,1692, 	146 ,
296821,20100112,1815, 	50 ,
296703,20100112,1396, 	2 ,
296703,20100112,1815, 	188 ,
296703,20100112,1656, 	2 ,
296700,20100112,1396, 	3 ,
296700,20100112,1815, 	192 ,
296700,20100112,1656, 	3 ,
296700,20100112,1041, 	2 ,
296670,20100112,1815, 	3 ,
296626,20100112,1815, 	12 ,
296626,20100112,1656, 	3 ,
296601,20100112,1815, 	13 ,
296601,20100112,1656, 	4 ,
296546,20100112,1815, 	20 ,
296546,20100112,1656, 	1 ,
296516,20100112,1815, 	18 ,
296516,20100112,1656, 	2 ,
296491,20100112,1815, 	20 ,
295809,20100112,1853, 	14 ,
295028,20100112,1815, 	19 ,
295028,20100112,1800, 	1 ,
295028,20100112,1692, 	6 ,
295028,20100112,1041, 	1 ,
295028,20100112,1261, 	110 ,
295028,20100112,1091, 	5 ,
294511,20100112,1815, 	7 ,
294511,20100112,1041, 	1 ,
294335,20100112,1692, 	21 ,
294133,20100112,1815, 	14 ,
292487,20100112,1815, 	37 ,
292487,20100112,1656, 	3 ,
292234,20100112,1815, 	20 ,
289909,20100112,1878, 	1 ,
289843,20100112,1815, 	238 ,
289843,20100112,1656, 	2 ,
289843,20100112,1692, 	180 ,
289843,20100112,1041, 	48 ,
289843,20100112,1261, 	324 ,
289594,20100112,1815, 	4 ,
289425,20100112,1815, 	16 ,
288827,20100112,1878, 	190 ,
288538,20100112,1815, 	9 ,
288538,20100112,1041, 	1 ,
287691,20100112,1692, 	81 ,
287691,20100112,1373, 	19 ,
286272,20100112,1815, 	30 ,
285659,20100112,1815, 	8 ,
285054,20100112,1878, 	4 ,
284816,20100112,1815, 	15 ,
284816,20100112,1041, 	1 ,
284438,20100112,1815, 	12 ,
275437,20100112,1692, 	631 ,
275437,20100112,1878, 	233 ,
275437,20100112,1627, 	7 ,
275143,20100112,1692, 	2 ,
272415,20100112,1815, 	34 ,
272415,20100112,1041, 	1 ,
272415,20100112,1878, 	4 ,
272408,20100112,1815, 	256 ,
272390,20100112,1891, 	160 ,
266112,20100112,1396, 	1 ,
266112,20100112,1815, 	4 ,
266112,20100112,1878, 	19 ,
266079,20100112,1692, 	8 ,
265731,20100112,1396, 	1 ,
265731,20100112,1815, 	17 ,
265731,20100112,1692, 	4 ,
265731,20100112,1216, 	5 ,
265731,20100112,1041, 	24 ,
265731,20100112,1797, 	4 ,
265702,20100112,1692, 	6 ,
265625,20100112,1815, 	138 ,
265625,20100112,1656, 	18 ,
265625,20100112,1041, 	1 ,
247467,20100112,1261," 	1,037 ",
247456,20100112,1815, 	100 ,
247456,20100112,1261, 	160 ,
247453,20100112,1261, 	256 ,
247449,20100112,1815, 	150 ,
247449,20100112,1261, 	96 ,
247445,20100112,1815, 	144 ,
247445,20100112,1261, 	76 ,
247442,20100112,1815, 	62 ,
247442,20100112,1261, 	162 ,
230810,20100112,1041, 	102 ,
230773,20100112,1815, 	7 ,
230538,20100112,1815, 	18 ,
230538,20100112,1878, 	7 ,
230538,20100112,1627, 	10 ,
230344,20100112,1815, 	244 ,
230344,20100112,1656, 	12 ,
230267,20100112,1815, 	1 ,
230267,20100112,1692, 	4 ,
230025,20100112,1815, 	4 ,
229871,20100112,1815, 	10 ,
229871,20100112,1692, 	10 ,
229867,20100112,1815, 	2 ,
229867,20100112,1692, 	176 ,
229856,20100112,1815, 	192 ,
229856,20100112,1692, 	64 ,
229849,20100112,1815, 	23 ,
229849,20100112,1692, 	30 ,
229849,20100112,1373, 	50 ,
229244,20100112,1815, 	15 ,
229244,20100112,1261, 	31 ,
228588,20100112,1815, 	226 ,
228588,20100112,1656, 	3 ,
228588,20100112,1041, 	2 ,
228588,20100112,1261, 	21 ,
227631,20100112,1815, 	41 ,
227631,20100112,1025, 	1 ,
227631,20100112,1656, 	4 ,
227609,20100112,1396, 	42 ,
227609,20100112,1815," 	5,253 ",
227609,20100112,1656, 	64 ,
227609,20100112,1692, 	144 ,
227583,20100112,1815, 	5 ,
227308,20100112,1242, 	5 ,
227308,20100112,1025, 	21 ,
227308,20100112,1656, 	1 ,
227308,20100112,1800, 	1 ,
227308,20100112,1692, 	116 ,
227308,20100112,1041, 	4 ,
227308,20100112,1797, 	20 ,
227308,20100112,1745, 	4 ,
227308,20100112,1261, 	27 ,
227308,20100112,1373, 	1 ,
226875,20100112,1815, 	30 ,
225970,20100112,1815, 	14 ,
225746,20100112,1692, 	1 ,
225739,20100112,1815," 	2,081 ",
225739,20100112,1025, 	4 ,
225739,20100112,1656, 	4 ,
225739,20100112,1692, 	95 ,
225739,20100112,1041, 	22 ,
225739,20100112,1745, 	5 ,
225739,20100112,1261, 	17 ,
225739,20100112,1373, 	2 ,
224639,20100112,1815, 	49 ,
224639,20100112,1041, 	17 ,
224576,20100112,1815, 	20 ,
224067,20100112,1815, 	187 ,
224067,20100112,1656, 	3 ,
223993,20100112,1878, 	5 ,
223993,20100112,1627, 	132 ,
223993,20100112,1261, 	14 ,
223880,20100112,1815, 	58 ,
223880,20100112,1692, 	30 ,
223869,20100112,1815, 	79 ,
223869,20100112,1041, 	14 ,
223502,20100112,1815, 	60 ,
223502,20100112,1692, 	129 ,
223099,20100112,1815, 	144 ,
222908,20100112,1815, 	20 ,
222908,20100112,1692, 	222 ,
222908,20100112,1041, 	4 ,
222501,20100112,1041, 	8 ,
222406,20100112,1041, 	12 ,
222193,20100112,1815, 	90 ,
222193,20100112,1261, 	90 ,
222167,20100112,1815, 	1 ,
220957,20100112,1815, 	29 ,
220957,20100112,1041, 	3 ,
220536,20100112,1815, 	6 ,
298064,20100113,1091, 	207 ,
297704,20100113,1692, 	224 ,
297246,20100113,1815, 	130 ,
296949,20100113,1692, 	448 ,
296898,20100113,1692, 	103 ,
296703,20100113,1396, 	1 ,
296703,20100113,1815, 	191 ,
296700,20100113,1396, 	5 ,
296700,20100113,1815, 	390 ,
296700,20100113,1656, 	5 ,
296670,20100113,1815, 	5 ,
296670,20100113,1656, 	2 ,
296652,20100113,1815, 	38 ,
296652,20100113,1656, 	12 ,
296579,20100113,1815, 	31 ,
296579,20100113,1656, 	5 ,
296575,20100113,1815, 	12 ,
296575,20100113,1656, 	1 ,
296524,20100113,1815, 	52 ,
296524,20100113,1656, 	11 ,
296516,20100113,1815, 	1 ,
295765,20100113,1853, 	48 ,
295724,20100113,1815, 	60 ,
294324,20100113,1815, 	18 ,
294324,20100113,1656, 	1 ,
294228,20100113,1815, 	19 ,
294115,20100113,1815, 	2 ,
289843,20100113,1261, 	144 ,
289843,20100113,1373, 	36 ,
289718,20100113,1815, 	26 ,
289425,20100113,1815, 	16 ,
288802,20100113,1853, 	1 ,
288802,20100113,1815, 	118 ,
288802,20100113,1656, 	1 ,
288802,20100113,1692, 	52 ,
288802,20100113,1041, 	1 ,
287694,20100113,1815, 	3 ,
287694,20100113,1692, 	162 ,
287694,20100113,1041, 	18 ,
287577,20100113,1815, 	4 ,
286506,20100113,1815, 	5 ,
286506,20100113,1692, 	11 ,
286506,20100113,1041, 	7 ,
286426,20100113,1891, 	144 ,
286371,20100113,1878, 	60 ,
286030,20100113,1373, 	71 ,
285106,20100113,1815, 	6 ,
283430,20100113,1815, 	10 ,
275444,20100113,1815, 	174 ,
275444,20100113,1041, 	18 ,
275437,20100113,1692, 	419 ,
275437,20100113,1373, 	177 ,
275143,20100113,1692, 	200 ,
272415,20100113,1815, 	38 ,
272415,20100113,1692, 	4 ,
272415,20100113,1041, 	1 ,
272415,20100113,1878, 	6 ,
269251,20100113,1041, 	192 ,
269251,20100113,1797, 	1 ,
269251,20100113,1261, 	17 ,
266138,20100113,1878, 	4 ,
266138,20100113,1627, 	1 ,
266112,20100113,1815, 	5 ,
266112,20100113,1692, 	1 ,
265848,20100113,1815, 	148 ,
265731,20100113,1396, 	1 ,
265731,20100113,1815, 	12 ,
265731,20100113,1656, 	1 ,
265731,20100113,1692, 	4 ,
265731,20100113,1216, 	8 ,
265731,20100113,1041, 	52 ,
265731,20100113,1797, 	4 ,
265731,20100113,1261, 	7 ,
265731,20100113,1373, 	1 ,
247467,20100113,1261, 	782 ,
247456,20100113,1815, 	148 ,
247456,20100113,1261, 	112 ,
247453,20100113,1261, 	528 ,
247445,20100113,1815, 	144 ,
247445,20100113,1261, 	76 ,
247442,20100113,1815, 	83 ,
247442,20100113,1261, 	173 ,
247438,20100113,1815, 	300 ,
247438,20100113,1261, 	192 ,
230813,20100113,1041, 	2 ,
230813,20100113,1878, 	1 ,
230755,20100113,1815, 	11 ,
230344,20100113,1815, 	256 ,
230249,20100113,1373, 	1 ,
229875,20100113,1815, 	4 ,
229871,20100113,1815, 	6 ,
229871,20100113,1692, 	68 ,
229867,20100113,1815, 	1 ,
229867,20100113,1656, 	1 ,
229867,20100113,1692, 	136 ,
229867,20100113,1373, 	42 ,
228159,20100113,1396, 	1 ,
228159,20100113,1815, 	15 ,
228159,20100113,1656, 	1 ,
228159,20100113,1041, 	17 ,
228159,20100113,1261, 	2 ,
227759,20100113,1815, 	3 ,
227744,20100113,1815, 	12 ,
227645,20100113,1815, 	31 ,
227645,20100113,1692, 	26 ,
227645,20100113,1041, 	7 ,
227645,20100113,1878, 	13 ,
227645,20100113,1627, 	1 ,
227631,20100113,1815, 	92 ,
227631,20100113,1025, 	4 ,
227631,20100113,1692, 	1 ,
227631,20100113,1041, 	3 ,
227631,20100113,1261, 	2 ,
227609,20100113,1242, 	1 ,
227609,20100113,1396, 	20 ,
227609,20100113,1815," 	4,594 ",
227609,20100113,1656, 	74 ,
227609,20100113,1041, 	1 ,
227568,20100113,1692, 	1 ,
227568,20100113,1041, 	1 ,
227568,20100113,1878, 	16 ,
227308,20100113,1242, 	3 ,
227308,20100113,1815, 	2 ,
227308,20100113,1025, 	10 ,
227308,20100113,1692, 	89 ,
227308,20100113,1797, 	2 ,
227308,20100113,1878, 	2 ,
227308,20100113,1627, 	1 ,
227308,20100113,1745, 	1 ,
227308,20100113,1261, 	63 ,
227308,20100113,1373, 	5 ,
227242,20100113,1261, 	143 ,
226901,20100113,1815, 	25 ,
226901,20100113,1878, 	27 ,
226875,20100113,1815, 	20 ,
226263,20100113,1396, 	1 ,
226263,20100113,1815, 	76 ,
225970,20100113,1815, 	14 ,
225750,20100113,1692, 	8 ,
225746,20100113,1692, 	1 ,
225739,20100113,1815, 	224 ,
225739,20100113,1025, 	22 ,
225739,20100113,1656, 	2 ,
225739,20100113,1692, 	2 ,
225739,20100113,1041, 	28 ,
225739,20100113,1745, 	14 ,
225739,20100113,1261, 	46 ,
225739,20100113,1373, 	2 ,
225262,20100113,1815, 	138 ,
225262,20100113,1041, 	3 ,
225262,20100113,1797, 	5 ,
225262,20100113,1261, 	4 ,
224639,20100113,1815, 	64 ,
224639,20100113,1041, 	13 ,
224492,20100113,1815, 	69 ,
224455,20100113,1815, 	14 ,
224144,20100113,1797, 	7 ,
223913,20100113,1261, 	18 ,
223880,20100113,1815, 	12 ,
223880,20100113,1692, 	1 ,
222908,20100113,1815, 	19 ,
222908,20100113,1692, 	95 ,
222450,20100113,1025, 	103 ,
222450,20100113,1041, 	580 ,
222450,20100113,1797, 	109 ,
222380,20100113,1797, 	5 ,
222380,20100113,1261, 	91 ,
222167,20100113,1815, 	1 ,
220473,20100113,1878, 	7 ,
220473,20100113,1261, 	2 ,
297704,20100114,1815, 	253 ,
297704,20100114,1656, 	3 ,
297308,20100114,1815, 	34 ,
297308,20100114,1656, 	4 ,
297092,20100114,1878, 	89 ,
296949,20100114,1692, 	60 ,
296898,20100114,1692, 	100 ,
296832,20100114,1815, 	53 ,
296722,20100114,1815, 	10 ,
296670,20100114,1815, 	3 ,
296582,20100114,1815, 	29 ,
296582,20100114,1656, 	3 ,
296546,20100114,1396, 	1 ,
296546,20100114,1815, 	17 ,
296546,20100114,1656, 	1 ,
296516,20100114,1815, 	17 ,
296516,20100114,1656, 	1 ,
296304,20100114,1396, 	1 ,
296304,20100114,1815, 	690 ,
296304,20100114,1041, 	13 ,
296205,20100114,1041, 	1 ,
292465,20100114,1815, 	20 ,
291218,20100114,1815, 	57 ,
291218,20100114,1261, 	6 ,
289843,20100114,1242, 	6 ,
289843,20100114,1815, 	509 ,
289843,20100114,1025, 	31 ,
289843,20100114,1656, 	5 ,
289843,20100114,1800, 	1 ,
289843,20100114,1692, 	126 ,
289843,20100114,1216, 	90 ,
289843,20100114,1041, 	88 ,
289843,20100114,1797, 	35 ,
289843,20100114,1878, 	5 ,
289843,20100114,1627, 	4 ,
289843,20100114,1375, 	2 ,
289843,20100114,1745, 	14 ,
289843,20100114,1261, 	96 ,
289465,20100114,1627, 	21 ,
289425,20100114,1815, 	16 ,
289421,20100114,1815, 	18 ,
288970,20100114,1815, 	2 ,
288827,20100114,1878, 	52 ,
285975,20100114,1815, 	10 ,
285128,20100114,1692, 	75 ,
275437,20100114,1692, 	294 ,
275433,20100114,1815, 	64 ,
275433,20100114,1692, 	192 ,
272415,20100114,1815, 	15 ,
272415,20100114,1692, 	2 ,
272415,20100114,1878, 	7 ,
272390,20100114,1891, 	368 ,
266182,20100114,1815, 	33 ,
266112,20100114,1692, 	1 ,
266112,20100114,1878, 	9 ,
266094,20100114,1853, 	27 ,
266094,20100114,1692, 	8 ,
266094,20100114,1355, 	1 ,
266094,20100114,1878, 	1 ,
266079,20100114,1692, 	1 ,
265823,20100114,1878, 	1 ,
265771,20100114,1878, 	30 ,
247467,20100114,1261, 	512 ,
247456,20100114,1815, 	60 ,
247456,20100114,1261, 	80 ,
247453,20100114,1261, 	512 ,
247445,20100114,1815, 	108 ,
247445,20100114,1261, 	114 ,
247442,20100114,1815, 	100 ,
247442,20100114,1261, 	156 ,
230810,20100114,1041, 	2 ,
230810,20100114,1261, 	1 ,
230773,20100114,1815, 	6 ,
230758,20100114,1261, 	2 ,
230703,20100114,1041, 	4 ,
230542,20100114,1261, 	3 ,
230344,20100114,1815, 	192 ,
230344,20100114,1692, 	64 ,
230267,20100114,1692, 	3 ,
230223,20100114,1396, 	4 ,
230223,20100114,1815, 	204 ,
230223,20100114,1656, 	16 ,
229893,20100114,1373, 	224 ,
229871,20100114,1692, 	200 ,
229867,20100114,1815, 	2 ,
229867,20100114,1692, 	116 ,
229867,20100114,1373, 	63 ,
229856,20100114,1815, 	189 ,
229856,20100114,1656, 	1 ,
229856,20100114,1041, 	1 ,
229856,20100114,1261, 	1 ,
229856,20100114,1373, 	64 ,
229798,20100114,1692, 	152 ,
229798,20100114,1373, 	16 ,
228588,20100114,1815, 	223 ,
228588,20100114,1656, 	4 ,
228588,20100114,1041, 	8 ,
228588,20100114,1261, 	17 ,
227631,20100114,1815, 	58 ,
227631,20100114,1025, 	2 ,
227631,20100114,1041, 	6 ,
227609,20100114,1396, 	32 ,
227609,20100114,1815," 	3,328 ",
227609,20100114,1656, 	73 ,
227609,20100114,1692, 	1 ,
227583,20100114,1815, 	7 ,
227308,20100114,1025, 	4 ,
227308,20100114,1656, 	3 ,
227308,20100114,1800, 	1 ,
227308,20100114,1692, 	55 ,
227308,20100114,1041, 	4 ,
227308,20100114,1745, 	3 ,
227308,20100114,1261, 	25 ,
226875,20100114,1815, 	20 ,
226718,20100114,1815, 	195 ,
226718,20100114,1656, 	5 ,
225750,20100114,1692, 	45 ,
225750,20100114,1878, 	4 ,
225750,20100114,1627, 	1 ,
225746,20100114,1692, 	4 ,
225739,20100114,1815, 	14 ,
225739,20100114,1025, 	10 ,
225739,20100114,1656, 	12 ,
225739,20100114,1692, 	176 ,
225739,20100114,1041, 	21 ,
225739,20100114,1745, 	4 ,
225739,20100114,1261, 	99 ,
225739,20100114,1373, 	4 ,
224936,20100114,1815, 	3 ,
224239,20100114,1815, 	119 ,
224239,20100114,1656, 	1 ,
224067,20100114,1815, 	12 ,
224015,20100114,1355, 	128 ,
223880,20100114,1815, 	9 ,
223880,20100114,1692, 	2 ,
223869,20100114,1815, 	20 ,
222934,20100114,1853, 	48 ,
222167,20100114,1815, 	1 ,
297946,20100115,1692, 	90 ,
297946,20100115,1373, 	7 ,
297308,20100115,1815, 	16 ,
297308,20100115,1656, 	2 ,
297085,20100115,1853, 	3 ,
296898,20100115,1692, 	110 ,
296722,20100115,1815, 	10 ,
296703,20100115,1815, 	190 ,
296703,20100115,1656, 	2 ,
296700,20100115,1396, 	1 ,
296700,20100115,1815, 	174 ,
296700,20100115,1656, 	3 ,
296700,20100115,1041, 	2 ,
296670,20100115,1815, 	5 ,
296670,20100115,1656, 	3 ,
296626,20100115,1815, 	21 ,
296626,20100115,1656, 	2 ,
296619,20100115,1815, 	102 ,
296619,20100115,1656, 	10 ,
296604,20100115,1396, 	1 ,
296604,20100115,1815, 	127 ,
296604,20100115,1656, 	7 ,
296597,20100115,1815, 	18 ,
296579,20100115,1815, 	19 ,
296579,20100115,1656, 	2 ,
296575,20100115,1815, 	42 ,
296575,20100115,1656, 	5 ,
296575,20100115,1041, 	1 ,
296491,20100115,1815, 	20 ,
296304,20100115,1815, 	320 ,
296304,20100115,1656, 	1 ,
296304,20100115,1041, 	7 ,
296285,20100115,1815, 	30 ,
295684,20100115,1878, 	34 ,
294335,20100115,1815, 	11 ,
294335,20100115,1692, 	1 ,
294254,20100115,1815, 	15 ,
293774,20100115,1878, 	50 ,
293774,20100115,1627, 	50 ,
292234,20100115,1815, 	20 ,
290261,20100115,1815, 	1 ,
290261,20100115,1261, 	19 ,
290261,20100115,1091, 	32 ,
289843,20100115,1815, 	100 ,
289425,20100115,1815, 	14 ,
288827,20100115,1878, 	10 ,
288802,20100115,1815, 	61 ,
288802,20100115,1656, 	1 ,
288802,20100115,1692, 	21 ,
287694,20100115,1815, 	8 ,
287694,20100115,1692, 	90 ,
285106,20100115,1815, 	5 ,
284064,20100115,1261, 	3 ,
275433,20100115,1815, 	141 ,
275433,20100115,1656, 	1 ,
275433,20100115,1692, 	107 ,
275433,20100115,1041, 	3 ,
275433,20100115,1373, 	5 ,
275143,20100115,1692, 	200 ,
272415,20100115,1815, 	64 ,
272415,20100115,1692, 	5 ,
272415,20100115,1878, 	10 ,
266112,20100115,1815, 	6 ,
266068,20100115,1261, 	2 ,
265878,20100115,1373, 	6 ,
265848,20100115,1815, 	45 ,
265823,20100115,1815, 	2 ,
265823,20100115,1692, 	2 ,
265731,20100115,1815, 	12 ,
265731,20100115,1692, 	6 ,
265731,20100115,1216, 	6 ,
265731,20100115,1041, 	30 ,
265731,20100115,1878, 	1 ,
265731,20100115,1261, 	6 ,
265625,20100115,1815, 	84 ,
265625,20100115,1656, 	16 ,
247467,20100115,1815, 	169 ,
